Name,Age,AnnualIncome,Debt,Savings,EducationLevel,EmploymentStatus,MaritalStatus,HouseholdSize,YearsInCurrentJob,HasChildren,HomeOwnership,Location,CreditHistory,DrivingExperience,MonthlyExpenses,EmploymentType,LoanApprovalHistory,HealthCondition,ProbabilityOfCarPurchase
Customer798,55,68559,34051,46154,Master,Employed,Single,5,8,0,Mortgage,Suburban,Excellent,7.611404656949113,3820.789041138223,Part-Time,Approved,Good,0.5555186667025958
Customer799,50,104319,49811,7016,Bachelor,Unemployed,Single,4,2,1,Mortgage,Rural,Excellent,9.91214646420192,3952.752354741417,Contract,Denied,Fair,0.8249384798173974
Customer800,41,78787,30447,14027,College,Unemployed,Single,5,9,0,Mortgage,Suburban,Excellent,7.348591825647294,4574.179347180923,Contract,Denied,Poor,0.5045769678928006
Customer801,32,65488,18394,48688,College,Unemployed,Married,1,2,0,Rent,Rural,Good,3.039861250562687,2342.6183384994974,Contract,Approved,Good,0.9164683486660565
Customer802,47,104441,34501,24142,High School,Unemployed,Divorced,1,1,1,Rent,Urban,Poor,3.7669460319835775,4788.827458799617,Contract,Approved,Fair,0.6280834765714355
Customer803,59,104663,30254,46520,High School,Employed,Divorced,5,10,0,Own,Rural,Excellent,1.6353217256608557,4394.432322872088,Full-Time,Approved,Poor,0.8403362382210832
Customer804,34,52431,18509,23545,Bachelor,Employed,Divorced,5,2,0,Mortgage,Suburban,Poor,9.934732621246331,1834.2570696077257,Full-Time,Approved,Poor,0.1483017348077471
Customer805,22,91681,48998,31897,Bachelor,Unemployed,Single,4,7,0,Own,Urban,Fair,19.134506202206783,1216.7736680725632,Contract,Approved,Excellent,0.8553361303023147
Customer806,46,93483,14472,3167,PhD,Unemployed,Married,5,8,0,Rent,Suburban,Excellent,3.1978292493142146,2459.2522825760607,Contract,Denied,Poor,0.6751438544438484
Customer807,21,79153,45657,44757,High School,Employed,Single,2,5,1,Own,Rural,Poor,18.979025367058558,2308.54418580185,Contract,Denied,Poor,0.17023303243833054
Customer808,27,36368,3471,26917,PhD,Employed,Divorced,1,6,1,Own,Urban,Good,14.933868779909778,3090.7368739904196,Contract,Approved,Excellent,0.18976355814601087
Customer809,34,57424,41796,22736,Master,Employed,Married,1,1,0,Rent,Urban,Poor,13.1124772557491,3125.238045474866,Contract,Denied,Excellent,0.9265006190442213
Customer810,27,75004,30268,27990,PhD,Unemployed,Married,5,6,1,Rent,Rural,Excellent,13.260277351147696,3874.941429709889,Part-Time,Denied,Good,0.032215360450372876
Customer811,34,113869,8329,14087,College,Unemployed,Married,3,8,0,Mortgage,Rural,Fair,16.70782531952936,2794.504766925246,Part-Time,Approved,Poor,0.4625349432957061
Customer812,37,118652,34865,22440,PhD,Self-Employed,Divorced,3,3,1,Own,Urban,Poor,3.031477423216606,971.701884233445,Part-Time,Approved,Good,0.31347528993410156
Customer813,41,86985,46850,35205,Bachelor,Employed,Married,5,1,1,Rent,Urban,Fair,10.590332147745293,4362.311009988977,Part-Time,Approved,Good,0.665077439998428
Customer814,22,80069,46698,15275,Master,Unemployed,Married,2,4,1,Rent,Rural,Good,14.244731626954412,1893.9406243333417,Contract,Denied,Fair,0.839629387568992
Customer815,51,82326,28272,5276,College,Employed,Single,3,1,1,Own,Suburban,Poor,12.14958845639771,4870.838571379664,Part-Time,Approved,Good,0.36037812155656956
Customer816,23,111061,42845,41627,PhD,Unemployed,Single,5,8,1,Rent,Urban,Poor,16.822802349442597,1030.3704890589656,Part-Time,Denied,Good,0.4269020873228372
Customer817,19,53398,6397,40586,Master,Employed,Married,2,5,0,Mortgage,Rural,Good,2.3731624712156782,4812.130275046265,Full-Time,Denied,Good,0.9819177845014142
Customer818,30,80861,32373,37496,Master,Unemployed,Married,2,1,1,Mortgage,Suburban,Good,14.123319750484153,909.5531309713264,Part-Time,Denied,Good,0.7839165096792028
Customer819,60,105897,35525,19008,College,Self-Employed,Single,4,8,0,Own,Urban,Good,11.146526877309636,1539.6626207617676,Part-Time,Denied,Excellent,0.8972041309317914
Customer820,60,111905,24570,5738,PhD,Self-Employed,Single,2,9,0,Mortgage,Urban,Excellent,8.204056415618926,709.6097393894372,Contract,Approved,Poor,0.43876222065162973
Customer821,28,98577,18284,32402,Master,Employed,Single,3,10,1,Rent,Rural,Excellent,7.465224662446587,3673.009159875477,Part-Time,Denied,Fair,0.23407620398411522
Customer822,64,95641,18994,5793,Master,Unemployed,Divorced,3,2,0,Rent,Suburban,Poor,12.795820022709664,4326.3443145730635,Part-Time,Approved,Excellent,0.4118634653864517
Customer823,40,39078,23284,37291,High School,Unemployed,Divorced,5,9,1,Rent,Urban,Poor,17.92891211824103,2453.319868171912,Contract,Denied,Fair,0.7160919178315135
Customer824,33,55003,17833,5571,Master,Employed,Single,5,8,0,Rent,Suburban,Poor,10.427342595921191,4678.349337690934,Part-Time,Approved,Fair,0.10943040483597932
Customer825,48,92768,25122,31331,High School,Unemployed,Married,2,7,0,Own,Suburban,Fair,16.669740117461483,3156.345822900198,Contract,Approved,Excellent,0.27046910561650883
Customer826,28,81047,5017,16209,PhD,Employed,Single,1,3,1,Mortgage,Urban,Good,8.640971255035382,3335.0321095093545,Part-Time,Approved,Good,0.046635900461590385
Customer827,33,101626,16370,48014,PhD,Unemployed,Divorced,4,2,1,Mortgage,Suburban,Poor,2.9454947930703543,4304.386407653465,Full-Time,Denied,Excellent,0.43234773833813156
Customer828,25,87660,29252,25394,PhD,Employed,Married,1,7,1,Rent,Urban,Good,2.1686089927141325,1835.6009227332752,Full-Time,Denied,Fair,0.8274457359796132
Customer829,21,79786,7999,43148,Bachelor,Unemployed,Divorced,2,5,1,Own,Suburban,Excellent,1.975353055149874,2094.195745974316,Part-Time,Denied,Fair,0.0246636882980108
Customer830,57,31925,22436,25682,PhD,Employed,Married,2,6,0,Rent,Urban,Good,8.22285269719573,4576.7836363759,Full-Time,Approved,Good,0.675323526807166
Customer831,21,113976,42963,2224,Master,Unemployed,Divorced,1,4,1,Rent,Rural,Fair,7.407517265880999,4554.335732174437,Contract,Denied,Excellent,0.9324958745137396
Customer832,42,56015,2096,41157,College,Self-Employed,Married,4,2,0,Own,Urban,Fair,14.640803448828821,4894.172492903919,Part-Time,Denied,Poor,0.23692786151118228
Customer833,20,63320,48201,48695,High School,Unemployed,Married,1,9,0,Own,Urban,Good,15.113608530112451,4558.272423987521,Contract,Denied,Fair,0.6936348407276481
Customer834,49,94881,25279,44452,Bachelor,Employed,Married,5,3,0,Rent,Urban,Fair,1.9662254078410566,1073.1741621501242,Full-Time,Approved,Excellent,0.9751019011002003
Customer835,20,56289,43363,43408,PhD,Self-Employed,Married,3,7,0,Mortgage,Suburban,Fair,5.201341994891284,4206.7592876164435,Contract,Denied,Good,0.9622780601524632
Customer836,44,33389,48709,32441,PhD,Unemployed,Divorced,5,8,0,Rent,Rural,Excellent,6.210975153019095,2344.2731514931734,Full-Time,Denied,Good,0.23492919302914328
Customer837,46,55683,26201,41430,College,Self-Employed,Divorced,3,2,0,Mortgage,Suburban,Poor,11.404627698713378,4958.606101756721,Full-Time,Approved,Poor,0.1003310532120687
Customer838,49,43629,19715,39129,College,Unemployed,Married,2,6,1,Mortgage,Suburban,Fair,3.745789254232055,2625.2643394796046,Full-Time,Approved,Fair,0.14828253789591594
Customer839,36,91550,29309,34716,Bachelor,Self-Employed,Married,4,8,0,Own,Urban,Poor,3.544883168600007,2992.2623712599925,Contract,Approved,Poor,0.7020356684821422
Customer840,38,54826,15078,44859,High School,Employed,Divorced,1,7,0,Own,Suburban,Good,18.931988894951203,2883.9871186555933,Full-Time,Approved,Poor,0.7257588754532756
Customer841,22,56630,5105,26586,PhD,Unemployed,Married,4,3,0,Rent,Urban,Good,16.279855238657838,1947.81663436225,Part-Time,Approved,Poor,0.674236561628199
Customer842,35,76163,29312,44760,Bachelor,Unemployed,Married,1,1,1,Mortgage,Rural,Fair,4.432443139732236,837.5994000181317,Full-Time,Approved,Poor,0.3360783877422381
Customer843,45,96435,2839,23478,Master,Employed,Married,5,6,1,Mortgage,Suburban,Good,8.724788350204328,4530.430536808633,Part-Time,Denied,Good,0.16977693975812214
Customer844,59,41653,3384,6318,Master,Self-Employed,Single,5,8,0,Rent,Suburban,Excellent,7.756817985893745,4112.04115636829,Part-Time,Denied,Fair,0.5807610919522531
Customer845,39,57961,43619,28694,Bachelor,Employed,Married,1,6,1,Rent,Suburban,Fair,16.029077407242738,1127.8705125185118,Part-Time,Approved,Poor,0.4836804457578665
Customer846,38,111941,42821,20180,PhD,Employed,Single,4,5,0,Rent,Urban,Fair,10.69404541308432,3995.457221075328,Part-Time,Denied,Fair,0.7288341471223034
Customer847,23,104137,13493,12180,Bachelor,Self-Employed,Married,1,8,1,Own,Urban,Fair,3.4291450028758734,3316.309997227745,Contract,Approved,Good,0.44136007868562144
Customer848,18,63662,17069,33002,PhD,Employed,Divorced,2,2,0,Rent,Suburban,Good,15.040849199968633,2341.1470456293,Part-Time,Denied,Good,0.3386396946864684
Customer849,22,86446,46907,15372,College,Unemployed,Single,5,1,1,Rent,Suburban,Good,8.540871586273461,1643.0951709300323,Full-Time,Approved,Excellent,0.2934785773590144
Customer850,58,51288,7531,29796,Bachelor,Unemployed,Single,2,1,1,Mortgage,Rural,Fair,5.995560705010794,4368.779525760046,Part-Time,Approved,Excellent,0.21147032004974653
Customer851,29,66877,37051,24427,PhD,Unemployed,Married,5,4,1,Rent,Rural,Poor,8.134473818393683,3650.8471668232387,Full-Time,Denied,Fair,0.2657463761866614
Customer852,43,45313,7736,33290,Bachelor,Employed,Married,5,6,0,Mortgage,Rural,Good,10.457374708531031,2964.829592611116,Contract,Denied,Excellent,0.09483043884410136
Customer853,63,110885,7710,28099,Bachelor,Unemployed,Single,3,9,0,Mortgage,Rural,Good,7.519194811923179,3243.0584025430885,Part-Time,Denied,Poor,0.34685701092888954
Customer854,51,102715,1619,45486,PhD,Unemployed,Divorced,2,1,0,Own,Rural,Fair,5.596209679243398,909.7978193698144,Full-Time,Denied,Fair,0.0365698123629582
Customer855,31,40326,13975,9821,PhD,Unemployed,Divorced,2,1,1,Rent,Urban,Poor,8.571538547275626,2632.6389241003635,Contract,Denied,Good,0.1864138471663268
Customer856,43,31560,45603,5832,High School,Unemployed,Married,3,5,1,Rent,Rural,Fair,1.3642853042480665,1371.651317535659,Contract,Denied,Good,0.7467704446194291
Customer857,62,109148,23252,12820,Bachelor,Unemployed,Divorced,4,10,0,Mortgage,Rural,Good,15.677459075829963,1437.7265555397141,Full-Time,Denied,Poor,0.32546898867662266
Customer858,44,113186,15261,16211,Master,Unemployed,Divorced,2,5,1,Own,Suburban,Fair,4.247952977784131,3475.8678302909,Part-Time,Denied,Excellent,0.6682370169773438
Customer859,26,56745,1431,39890,Bachelor,Employed,Married,1,5,0,Own,Urban,Fair,1.8341876589821076,4600.652683254297,Contract,Approved,Fair,0.7168841755972774
Customer860,43,61890,9067,5842,Bachelor,Unemployed,Divorced,3,10,0,Rent,Rural,Fair,13.420275165196506,2316.904747152559,Full-Time,Denied,Fair,0.5811853427321135
Customer861,64,50022,37481,1316,PhD,Unemployed,Married,2,6,0,Mortgage,Rural,Poor,15.704786447649772,1434.8717285548566,Part-Time,Denied,Poor,0.9586977413653984
Customer862,39,82579,27037,45968,Bachelor,Self-Employed,Single,4,8,0,Rent,Rural,Fair,16.46275350026402,3419.361217564944,Contract,Approved,Excellent,0.021439866623113257
Customer863,64,100316,9557,17508,Bachelor,Employed,Married,2,3,1,Rent,Suburban,Good,10.3766744705514,4420.34170857643,Full-Time,Approved,Fair,0.7386526505881421
Customer864,47,113847,9435,22005,Master,Employed,Single,5,9,1,Rent,Suburban,Fair,4.901995509109721,3867.4346050512086,Contract,Approved,Poor,0.958786643940408
Customer865,60,58380,37766,15206,PhD,Employed,Single,1,1,1,Rent,Suburban,Poor,15.007325867746708,4409.407537414642,Contract,Approved,Fair,0.8622717293529393
Customer866,34,32356,162,18971,Bachelor,Employed,Divorced,3,4,0,Mortgage,Rural,Excellent,14.294548465932406,2914.496019548597,Full-Time,Denied,Good,0.16789269180501332
Customer867,43,100326,34742,25599,College,Unemployed,Divorced,5,9,1,Own,Suburban,Poor,5.679143947960291,3883.4430996613587,Contract,Denied,Fair,0.3268203062517321
Customer868,53,119899,19675,22056,High School,Unemployed,Divorced,4,8,0,Rent,Rural,Fair,18.164747361393065,1130.2905171152142,Full-Time,Approved,Fair,0.1724518398764654
Customer869,18,50049,8461,1378,Master,Self-Employed,Married,5,10,0,Rent,Urban,Excellent,2.983057703573751,2067.2357691343614,Part-Time,Approved,Fair,0.6013083638147041
Customer870,25,105717,17015,1519,Bachelor,Self-Employed,Divorced,5,9,0,Rent,Rural,Fair,19.67107655223519,2252.971240166851,Full-Time,Denied,Excellent,0.7121879819794923
Customer871,52,46082,32591,22161,College,Employed,Single,4,1,0,Rent,Suburban,Poor,17.344708408571826,2800.8308581071556,Part-Time,Denied,Excellent,0.3170737693630582
Customer872,32,30661,28047,40703,Bachelor,Self-Employed,Divorced,5,9,0,Own,Urban,Excellent,14.070074264102429,4680.843621155706,Contract,Denied,Poor,0.5395065739842955
Customer873,64,67412,34782,38861,Bachelor,Self-Employed,Divorced,3,3,0,Own,Rural,Excellent,18.836247877316826,4434.334520999784,Full-Time,Denied,Excellent,0.690920570071195
Customer874,39,32920,9833,5355,PhD,Employed,Married,2,10,1,Own,Urban,Fair,14.723912198150447,1105.3647153013303,Full-Time,Approved,Fair,0.42133981661104836
Customer875,31,90315,7896,9083,PhD,Employed,Married,5,9,1,Own,Urban,Fair,4.618682943570873,1277.5534334710844,Full-Time,Denied,Fair,0.8540155304554593
Customer876,43,109561,32972,38342,PhD,Self-Employed,Single,3,1,1,Rent,Urban,Poor,9.400966624143424,2109.382473150101,Full-Time,Approved,Excellent,0.7715499352878171
Customer877,45,38946,49733,20456,College,Unemployed,Married,2,1,1,Mortgage,Rural,Fair,2.358557462301072,1808.3473965080327,Part-Time,Approved,Excellent,0.06466554385057066
Customer878,40,75500,41800,13324,Bachelor,Self-Employed,Divorced,2,9,0,Own,Suburban,Excellent,8.403491023474192,3266.4692892031803,Part-Time,Approved,Fair,0.621125299090829
Customer879,31,46309,30508,2257,High School,Self-Employed,Married,5,6,0,Own,Rural,Good,15.090457375006965,4562.492214940452,Contract,Denied,Fair,0.2353255509597496
Customer880,41,85230,5347,27364,Master,Unemployed,Single,3,4,1,Rent,Suburban,Good,8.34242366768553,4830.311937526641,Contract,Approved,Good,0.5575182646672753
Customer881,19,60027,30314,24972,PhD,Unemployed,Divorced,5,7,1,Rent,Rural,Poor,7.275589333894548,3441.2132864085193,Contract,Denied,Poor,0.9568884426329662
Customer882,62,102541,2643,46179,PhD,Employed,Single,4,5,1,Rent,Rural,Fair,12.311758727695926,4271.7164063048895,Contract,Approved,Excellent,0.8790620045522501
Customer883,43,89321,40785,26654,Bachelor,Employed,Married,2,10,1,Rent,Rural,Poor,17.571886050979003,2863.409901038587,Full-Time,Denied,Poor,0.4045164031151317
Customer884,31,30956,18681,15233,Bachelor,Self-Employed,Married,5,7,1,Mortgage,Suburban,Good,1.9040806583761363,1437.4712608701789,Part-Time,Approved,Fair,0.2915138583443534
Customer885,24,104131,38328,15887,College,Unemployed,Single,2,8,1,Mortgage,Rural,Good,8.323938259294973,2861.097854420648,Part-Time,Approved,Poor,0.234405744408259
Customer886,20,77908,15892,29320,College,Employed,Divorced,3,8,1,Own,Urban,Fair,4.0065740944899915,2997.8717064694297,Part-Time,Denied,Excellent,0.5325148697565201
Customer887,64,108339,47299,20808,PhD,Self-Employed,Married,1,1,1,Mortgage,Rural,Excellent,14.211730763905523,3841.0590389610047,Part-Time,Denied,Excellent,0.11424845325805633
Customer888,40,55963,17073,30154,Bachelor,Unemployed,Married,5,8,0,Own,Urban,Fair,3.0087666481915627,1489.473453683071,Contract,Approved,Poor,0.5492750081282486
Customer889,63,69443,36768,34773,High School,Self-Employed,Divorced,5,6,0,Own,Suburban,Good,13.631347413024645,2157.3967193902927,Full-Time,Approved,Excellent,0.0013336394907920157
Customer890,60,69063,30682,27747,Master,Employed,Married,2,4,0,Mortgage,Suburban,Excellent,6.4374365451602396,2138.1236114655485,Part-Time,Denied,Good,0.32384963074584483
Customer891,64,110818,32262,10860,Bachelor,Employed,Single,3,8,0,Own,Rural,Poor,4.779419461007269,4817.478180835242,Full-Time,Approved,Fair,0.21993431383058126
Customer892,62,34703,31358,42838,Bachelor,Unemployed,Married,4,3,1,Rent,Rural,Good,18.790698598674723,2497.752321470235,Full-Time,Denied,Fair,0.971218789960782
Customer893,35,95128,14289,42156,College,Self-Employed,Married,3,4,0,Own,Rural,Poor,1.3519669581731615,3897.9228528416593,Full-Time,Denied,Excellent,0.727242319569979
Customer894,55,102099,49823,18156,Master,Unemployed,Divorced,5,6,1,Rent,Urban,Excellent,9.31776816590181,3878.6512161849755,Full-Time,Approved,Fair,0.3496533804622377
Customer895,52,55849,7927,20360,PhD,Employed,Single,4,7,0,Mortgage,Suburban,Poor,1.4109128567740818,1694.9488316145862,Part-Time,Denied,Good,0.09284508653062051
Customer896,32,61860,48330,18135,Bachelor,Employed,Divorced,3,4,1,Mortgage,Urban,Good,10.188267913982251,3073.4136021727945,Part-Time,Approved,Excellent,0.516800594690624
Customer897,42,61585,1171,25351,PhD,Self-Employed,Married,1,4,1,Own,Urban,Fair,10.519900178093947,4524.363019933917,Part-Time,Denied,Good,0.2134478813260423
Customer898,54,52015,11918,30499,Bachelor,Self-Employed,Married,2,7,0,Rent,Rural,Poor,7.111586956500194,2638.3897375562724,Contract,Denied,Good,0.5364295458983578
Customer899,45,107539,41903,47377,PhD,Self-Employed,Divorced,3,6,0,Own,Rural,Good,3.5110737729754495,4753.028783041457,Part-Time,Approved,Fair,0.8353623541788925
Customer900,27,73585,39110,23554,Master,Unemployed,Divorced,3,8,1,Mortgage,Urban,Good,8.15136321695503,1465.0620319587272,Contract,Denied,Fair,0.6157925521013854
Customer901,56,56958,11929,49131,College,Self-Employed,Divorced,1,1,1,Own,Urban,Excellent,13.772995858718755,833.7159759831383,Contract,Approved,Poor,0.6337884195450022
Customer902,34,56017,2539,19604,Master,Self-Employed,Single,5,10,1,Own,Rural,Good,15.865520364244723,4511.542429151372,Contract,Denied,Good,0.5410302890628115
Customer903,56,106707,36727,16923,High School,Employed,Married,2,7,0,Rent,Rural,Fair,11.084261445374704,4314.5653908299755,Part-Time,Denied,Fair,0.9272656326314092
Customer904,39,75350,45951,47591,College,Employed,Divorced,3,7,0,Mortgage,Urban,Fair,12.206853494355357,4966.6544417023015,Part-Time,Denied,Good,0.9319026844206033
Customer905,43,42201,22669,8547,Master,Self-Employed,Married,4,7,1,Own,Rural,Poor,4.811711051368401,3557.2706965059174,Part-Time,Denied,Poor,0.5127232010735522
Customer906,61,59426,5432,44283,High School,Self-Employed,Single,3,7,0,Rent,Rural,Poor,6.45927633132534,4715.0956700021725,Contract,Approved,Good,0.3057594871435044
Customer907,42,47778,20644,33002,Bachelor,Employed,Single,2,10,1,Own,Urban,Poor,4.07601659099481,4221.270612878499,Contract,Denied,Excellent,0.4595870058794439
Customer908,34,75241,18745,14562,Bachelor,Self-Employed,Single,3,10,0,Rent,Urban,Poor,5.736611650087616,4299.918499040391,Full-Time,Denied,Poor,0.18655791219561568
Customer909,30,72229,28228,7480,PhD,Unemployed,Single,1,8,0,Rent,Suburban,Fair,5.272848824285104,3061.137067044207,Contract,Denied,Poor,0.6363443153180893
Customer910,37,116652,34521,26672,College,Unemployed,Married,3,9,0,Own,Urban,Excellent,10.869526941433515,2220.6406906251987,Contract,Approved,Good,0.5000923357822332
Customer911,42,78364,31703,4213,Bachelor,Unemployed,Single,3,9,0,Mortgage,Rural,Poor,11.691086360023858,4705.511326444768,Part-Time,Approved,Good,0.10330047781327989
Customer912,21,114878,26928,10293,College,Self-Employed,Single,4,2,0,Mortgage,Urban,Excellent,18.954000995608585,2444.527290271525,Full-Time,Approved,Fair,0.19764778111961534
Customer913,27,87056,18322,34441,Bachelor,Employed,Divorced,1,7,1,Rent,Urban,Good,4.7158422949289385,2924.687152623511,Full-Time,Approved,Excellent,0.4796319561995268
Customer914,20,57490,22360,2100,PhD,Self-Employed,Single,1,7,1,Mortgage,Urban,Good,13.191838493068422,2507.514382063345,Full-Time,Denied,Poor,0.8875889907188583
Customer915,58,49975,29055,44617,Master,Self-Employed,Divorced,3,4,0,Rent,Suburban,Poor,16.527926110762934,3041.682412820887,Part-Time,Denied,Poor,0.5663907206310974
Customer916,62,56723,42891,28172,PhD,Employed,Single,4,9,1,Mortgage,Suburban,Good,11.644587811877997,2617.2728554654723,Full-Time,Denied,Poor,0.6815350002084708
Customer917,35,53279,16376,20132,High School,Employed,Single,3,8,1,Own,Rural,Excellent,5.845069397520438,715.8540136076415,Full-Time,Approved,Fair,0.3390285497439097
Customer918,64,108301,6588,18199,Bachelor,Employed,Divorced,3,1,0,Mortgage,Suburban,Excellent,5.988454370380004,4469.216837034644,Part-Time,Approved,Excellent,0.5714113930442343
Customer919,53,41561,25000,36609,High School,Unemployed,Single,2,2,1,Rent,Urban,Good,1.7458080083489982,2499.772185120964,Full-Time,Denied,Poor,0.4473798226380674
Customer920,64,96061,6304,42965,High School,Self-Employed,Married,2,2,0,Rent,Suburban,Poor,6.803440304421152,3150.246418283069,Contract,Denied,Poor,0.6591299126231607
Customer921,39,118397,7345,8016,College,Employed,Married,4,8,1,Mortgage,Urban,Excellent,15.147469901064222,1126.3451124109415,Contract,Denied,Fair,0.05057556607901037
Customer922,51,79153,29300,39779,Bachelor,Self-Employed,Single,5,1,1,Own,Suburban,Excellent,1.9028373869350972,515.2453159218761,Contract,Approved,Good,0.49330021623895914
Customer923,64,63142,24259,37261,High School,Unemployed,Married,2,4,1,Rent,Suburban,Fair,5.166610367591782,1603.8054213963933,Contract,Denied,Poor,0.29599262514396696
Customer924,25,56916,25470,31881,Master,Unemployed,Divorced,5,10,1,Rent,Suburban,Poor,14.418417472103856,3670.637144600076,Contract,Denied,Excellent,0.32618506127790925
Customer925,57,94324,23017,17058,High School,Employed,Single,1,5,1,Rent,Urban,Fair,15.870379693634655,946.3753855079538,Contract,Approved,Excellent,0.9609174315580614
Customer926,61,74965,15352,24472,Master,Employed,Single,2,9,1,Rent,Suburban,Good,9.65104979117664,4589.993481739106,Contract,Approved,Excellent,0.18269481271138277
Customer927,36,34648,33365,41346,College,Self-Employed,Divorced,2,7,1,Rent,Urban,Good,14.263412431094329,1467.6015621028305,Contract,Denied,Excellent,0.3112452525785969
Customer928,59,65133,19446,34926,High School,Employed,Divorced,4,8,0,Own,Urban,Fair,8.371091204442948,1420.671264312991,Contract,Approved,Fair,0.5098925757308718
Customer929,58,80677,2336,34832,PhD,Self-Employed,Divorced,5,9,0,Mortgage,Rural,Poor,4.038351655458422,1316.7858272967298,Part-Time,Denied,Poor,0.8630269481496237
Customer930,54,100135,9879,36021,College,Employed,Single,2,7,0,Own,Suburban,Excellent,8.564840376935223,562.9177083711413,Part-Time,Denied,Fair,0.41667008320637045
Customer931,23,65046,32316,24087,Master,Self-Employed,Divorced,2,5,0,Own,Rural,Good,12.019388583859714,3973.1246081520558,Contract,Denied,Excellent,0.743865280888171
Customer932,43,77064,33340,12828,College,Self-Employed,Divorced,4,5,1,Rent,Rural,Poor,19.013012355204914,4437.655390603663,Part-Time,Denied,Excellent,0.8563740982148024
Customer933,51,99350,7521,31128,High School,Self-Employed,Married,4,10,1,Own,Urban,Poor,2.306268089684869,3263.732161772895,Part-Time,Approved,Excellent,0.31001635582184894
Customer934,62,75893,6171,1401,Bachelor,Self-Employed,Married,5,6,1,Rent,Suburban,Good,10.640487783054251,1346.8999175593804,Contract,Approved,Fair,0.39275018353870994
Customer935,23,91272,23481,19643,Bachelor,Unemployed,Single,1,5,0,Own,Urban,Good,7.249475786003763,1783.7509862339589,Contract,Approved,Excellent,0.35655622368835627
Customer936,54,97649,18474,15193,Master,Self-Employed,Married,1,9,0,Rent,Urban,Poor,10.657922191257196,2641.670138142335,Part-Time,Denied,Poor,0.8328558086179211
Customer937,50,94674,46760,26853,Master,Employed,Married,3,3,0,Rent,Suburban,Excellent,1.4555335001541019,4794.556782304854,Contract,Denied,Excellent,0.04434686195360116
Customer938,39,43760,44629,44864,Bachelor,Unemployed,Divorced,2,3,1,Own,Urban,Fair,6.947481739330045,1613.0811731798426,Contract,Denied,Poor,0.30842108882868
Customer939,38,51927,45232,20307,Master,Unemployed,Divorced,5,7,0,Own,Suburban,Good,16.577494803013096,3792.406567639496,Contract,Approved,Poor,0.6794085575951299
Customer940,23,116475,21008,36982,College,Self-Employed,Married,2,7,1,Mortgage,Suburban,Fair,11.524892943238113,2477.5170048181417,Contract,Approved,Excellent,0.5654434995653427
Customer941,23,91367,1633,19611,PhD,Unemployed,Married,5,6,0,Mortgage,Urban,Poor,9.56106736350623,1840.313067620098,Part-Time,Denied,Fair,0.4362893592936943
Customer942,21,42588,12485,43791,PhD,Self-Employed,Married,5,3,1,Mortgage,Urban,Fair,6.424976362591452,2551.6217165995117,Full-Time,Approved,Good,0.5399482272213844
Customer943,47,82233,43617,11950,College,Employed,Single,5,7,0,Own,Rural,Excellent,6.662807933035762,820.4302289355464,Part-Time,Approved,Good,0.19758458582831828
Customer944,28,74738,3648,10704,PhD,Self-Employed,Single,2,5,1,Own,Urban,Poor,8.278927238221105,4094.0931691866313,Full-Time,Approved,Poor,0.4307166216080104
Customer945,47,63397,47945,43111,High School,Unemployed,Single,4,7,0,Rent,Suburban,Excellent,16.87584348932665,1594.8586759233522,Full-Time,Approved,Fair,0.5017029841763491
Customer946,48,112189,13140,11867,College,Employed,Married,2,2,0,Mortgage,Rural,Poor,19.3770509293571,3764.354554368367,Full-Time,Denied,Good,0.9011891219546017
Customer947,41,106367,17921,2745,Master,Self-Employed,Married,5,6,1,Rent,Suburban,Excellent,9.334452245657117,807.5676715168763,Part-Time,Approved,Excellent,0.26083516280397634
Customer948,26,101260,14357,3866,College,Employed,Single,3,8,1,Rent,Rural,Poor,8.473703936207475,4797.9435027455875,Part-Time,Denied,Excellent,0.8678285021649326
Customer949,20,106619,46136,32245,Bachelor,Employed,Single,1,1,0,Rent,Urban,Excellent,17.084464740577392,1368.5674343256437,Part-Time,Approved,Poor,0.6442414008259819
Customer950,48,49816,3137,44724,Master,Unemployed,Married,5,4,1,Rent,Urban,Poor,9.111201092089768,4472.339342931862,Part-Time,Denied,Fair,0.020340831067600984
Customer951,57,72240,97,5818,Bachelor,Employed,Divorced,3,1,0,Mortgage,Urban,Excellent,11.488345273617373,4142.629443269455,Part-Time,Denied,Fair,0.7246313368993936
Customer952,54,36276,11407,48861,Master,Unemployed,Single,4,1,1,Rent,Suburban,Poor,5.387891627376145,4855.369658366372,Full-Time,Approved,Good,0.03555187754905509
Customer953,53,109530,30575,30116,PhD,Employed,Married,5,10,0,Own,Rural,Excellent,15.126548179802429,2650.5079742558733,Part-Time,Denied,Good,0.9973811268138131
Customer954,41,53499,12722,15493,College,Self-Employed,Married,3,8,1,Own,Suburban,Good,11.107778047144855,3773.287822306782,Full-Time,Denied,Excellent,0.8726366876911978
Customer955,48,118576,12924,28038,High School,Employed,Divorced,5,7,0,Own,Rural,Fair,16.37165645456649,2168.1979566700284,Part-Time,Approved,Poor,0.29734374754004567
Customer956,23,112495,3750,20447,Master,Self-Employed,Married,2,10,0,Mortgage,Urban,Poor,15.833921870544724,1329.6570710886222,Part-Time,Denied,Fair,0.2574112301967054
Customer957,19,101635,27733,30431,Master,Self-Employed,Married,3,1,0,Rent,Suburban,Excellent,5.0850905971305425,2493.8416982005197,Contract,Approved,Good,0.3814410821056089
